"","X","Id","Title","LocationNormalized","ContractType","ContractTime","Company","Category","SalaryNormalized","SourceName","level"
"1899",3838,59865461," adult care learning advisor","Devon","full_time","permanent","Forces Recruitment Services  Ltd","Teaching Jobs",19387,"jobsinsocialwork.co.uk","Mid-Level"
"1900",3839,59871989," female pe teacher","UK","","contract","Vision for Education","Teaching Jobs",28200,"cv-library.co.uk","Mid-Level"
"1901",3840,59871992," drama teacher","UK","","contract","Vision for Education","Teaching Jobs",28200,"cv-library.co.uk","Mid-Level"
"1902",3841,59871993," cover supervisor","Marton-In-Cleveland","","contract","Vision for Education","Teaching Jobs",15600,"cv-library.co.uk","Mid-Level"
"1903",3842,59872524," head teachers","UK","","contract","New Directions","Teaching Jobs",13000,"cv-library.co.uk","Senior"
"1904",3843,59872736," wireman wirewoman","Berkshire","","permanent","Tech Direct","Engineering Jobs",26000,"cv-library.co.uk","Mid-Level"
"1905",3844,59873433," regulatory affairs officer","Slough","","permanent","MatchBox Recruiting Ltd","Healthcare & Nursing Jobs",42000,"cv-library.co.uk","Senior"
"1906",3845,59875892," linux noc engineers fluent portuguese or spanish","London","","permanent","Euro London Appointments","IT Jobs",35000,"Multilingualvacancies","Mid-Level"
"1907",3846,59875905," finance assistant french","Nottinghamshire","","permanent","Linguists Direct","Accounting & Finance Jobs",20000,"Multilingualvacancies","Mid-Level"
"1908",3847,59909287," alternative investment specialist – london k basic k ote","UK","","","Zest 2 Recruitment","Accounting & Finance Jobs",18000,"juniorbroker.com","Mid-Level"
"1909",3848,59920684," product specialist pc","Basingstoke","","permanent","","Retail Jobs",22500,"hays.co.uk","Mid-Level"
"1910",3849,59920689," dayshift quality manager","Northamptonshire","","permanent","","Retail Jobs",36000,"hays.co.uk","Senior"
"1911",3850,59920957," customer relations membership sales manager","Norwood","","permanent","Fusion","Travel Jobs",18500,"leisurejobs.com","Senior"
"1912",3852,59927684," industrial electrican","Belfast","full_time","contract","Hays Specialist Recruitment","Engineering Jobs",15000,"nijobfinder.co.uk","Mid-Level"
"1913",3853,59927685," installation maintenance electrician","UK","full_time","contract","Hays Specialist Recruitment","Engineering Jobs",15000,"nijobfinder.co.uk","Mid-Level"
"1914",3854,59927686," electrician","Belfast","full_time","contract","Hays Specialist Recruitment","Engineering Jobs",15000,"nijobfinder.co.uk","Mid-Level"
"1915",3856,59957193," embedded c engineer","Staffordshire","full_time","permanent","JOBG8","Engineering Jobs",45000,"thecareerengineer.com","Mid-Level"
"1916",3857,59957195," field care supervisor","Buckinghamshire","full_time","permanent","JOBG8","Scientific & QA Jobs",15000,"thecareerengineer.com","Mid-Level"
"1917",3858,59957199," sous chef new opening high casual american dining ","London","full_time","permanent","JOBG8","Engineering Jobs",34999,"thecareerengineer.com","Senior"
"1918",3859,59957204," service sales specialist","South Lanarkshire","full_time","permanent","Adderley Featherstone plc","Manufacturing Jobs",18500,"thecareerengineer.com","Mid-Level"
"1919",3860,59967492," software sales executive","West Yorkshire","","permanent","The Works Uk Ltd","Sales Jobs",35000,"cv-library.co.uk","Mid-Level"
"1920",3863,59968069," surgical medical ward nurse","Surrey","","","","Healthcare & Nursing Jobs",24500,"careworx.co.uk","Mid-Level"
"1921",3867,59968084," sleeping nights care worker","UK","part_time","","","Healthcare & Nursing Jobs",16051,"careworx.co.uk","Mid-Level"
"1922",3869,59968088," home care assistant","Lower Basildon","part_time","","","Healthcare & Nursing Jobs",16320,"careworx.co.uk","Mid-Level"
"1923",3878,59968130," registered domiciliary care manager","Bristol","","","","Healthcare & Nursing Jobs",28000,"careworx.co.uk","Senior"
"1924",3881,59968141," clinical lead nursing home ","Wallingford","","","","Healthcare & Nursing Jobs",26500,"careworx.co.uk","Senior"
"1925",3882,59968144," clinical lead elderly nursing home ","Brighton","","","","Healthcare & Nursing Jobs",29000,"careworx.co.uk","Senior"
"1926",3883,59968146," rn deputy home manager","Sidcup","","","","Healthcare & Nursing Jobs",34500,"careworx.co.uk","Senior"
"1927",3891,59968161," rmn rnld nurse","Norwich","full_time","","","Healthcare & Nursing Jobs",28000,"careworx.co.uk","Senior"
"1928",3897,59968192," regular locum position nurse","Thetford","part_time","","","Healthcare & Nursing Jobs",83520,"careworx.co.uk","Mid-Level"
"1929",3899,59968200," sds practitioner","Essex","","","","Healthcare & Nursing Jobs",47040,"careworx.co.uk","Mid-Level"
"1930",3901,59968206," support workers  ","Leyland","","","","Healthcare & Nursing Jobs",14438,"careworx.co.uk","Mid-Level"
"1931",3902,59968209," female support workers waking nights","Leyland","","","","Healthcare & Nursing Jobs",14496,"careworx.co.uk","Mid-Level"
"1932",3905,59970139," dba database analyst","UK","","permanent","SDL Solutions Limited","IT Jobs",31000,"cv-library.co.uk","Mid-Level"
"1933",3907,60036629," rosette restaurant demi chef de partie  hotel","Berkshire","","","Clear Selection","Hospitality & Catering Jobs",15500,"jobs.catererandhotelkeeper.com","Senior"
"1934",3908,60036958," countless fresh food chef positions nationwide","London","","","Clear Selection","Hospitality & Catering Jobs",22500,"jobs.catererandhotelkeeper.com","Senior"
"1935",3912,60066830," part time assistant manager","Walton-On-Thames","","permanent","Store Twenty One","Retail Jobs",14000,"retailchoice.com","Senior"
"1936",3913,60069742," manual machinist conventional machinist","Bradford","","permanent","Network Employment Consultancy","Engineering Jobs",26303,"cv-library.co.uk","Mid-Level"
"1937",3915,60070360," cc hire new","Belfast","","permanent","ARRAY","HR & Recruitment Jobs",55000,"recruitni.com","Senior"
"1938",3916,60070365," it business analyst","London","","contract","ARRAY","HR & Recruitment Jobs",30000,"recruitni.com","Mid-Level"
"1939",3919,60114177," workshop controller","Canterbury","","permanent","John Gibson Associates","Other/General Jobs",29500,"cv-library.co.uk","Mid-Level"
"1940",3920,60114931," mechanical engineering lecturer","Derbyshire","","permanent","Boston Rose","Teaching Jobs",25625,"cv-library.co.uk","Mid-Level"
"1941",3921,60117210," german and dutch speaking european relationship manager","The City","","permanent","Euro London Appointments","Sales Jobs",32500,"Multilingualvacancies","Senior"
"1942",3922,60117212," international client service representative","Northamptonshire","","contract","Linguists Direct","Customer Services Jobs",21000,"Multilingualvacancies","Mid-Level"
"1943",3923,60117231," german speaking tech support ","UK","","permanent","Recruitment Direct","Customer Services Jobs",23000,"Multilingualvacancies","Mid-Level"
"1944",3924,60117232," german speaking telesales b2b","London","","permanent","Recruitment Direct","Sales Jobs",30650,"Multilingualvacancies","Mid-Level"
"1945",3925,60117233," tech support advisors danish dutch finnish french german norwegian or swedish","UK","","permanent","Recruitment Direct","Customer Services Jobs",23000,"Multilingualvacancies","Mid-Level"
"1946",3926,60120174," sas consultants","London","","permanent","","Other/General Jobs",47500,"securityclearedjobs.com","Mid-Level"
"1947",3927,60120176," business analytics consultants","London","","permanent","","Other/General Jobs",47500,"securityclearedjobs.com","Mid-Level"
"1948",3929,60180677," calibration technician","Rugby","","permanent","Contract Recruitment Consultants Ltd","Engineering Jobs",28700,"totaljobs.com","Mid-Level"
"1949",3930,60193419," hgv workshop controller west ","London","full_time","permanent","Excel Technical Resourcing Solutions Ltd","Engineering Jobs",33500,"thecareerengineer.com","Mid-Level"
"1950",3931,60193494," design team leaders","West Midlands","full_time","permanent","Placing Leaders Ltd","Trade & Construction Jobs",80000,"thecareerengineer.com","Senior"
"1951",3932,60200986," rail vehicle interface engineer","Wiltshire","full_time","contract","Rullion Engineering","IT Jobs",50000,"planetrecruit.com","Senior"
"1952",3933,60201065," cad techniciandesigner x","Surrey","full_time","permanent","OCC Computer Personnel  Ltd ","IT Jobs",32500,"planetrecruit.com","Mid-Level"
"1953",3935,60201172," remedy support consultants portsmouth up to","Hampshire","full_time","permanent","Excel Technical Resourcing Solutions Ltd","IT Jobs",27500,"planetrecruit.com","Mid-Level"
"1954",3936,60202654," valuations manager","Birmingham","","permanent","Brite Recruitment","Sales Jobs",22500,"cv-library.co.uk","Senior"
"1955",3947,60202898," lead theatre practitioner","The City","","","","Healthcare & Nursing Jobs",45000,"careworx.co.uk","Senior"
"1956",3950,60202955," diagnostic imaging manager","Cambridge","","","","Healthcare & Nursing Jobs",40000,"careworx.co.uk","Senior"
"1957",3952,60202987," rgn team leader ","UK","","","","Healthcare & Nursing Jobs",28300,"careworx.co.uk","Senior"
"1958",3953,60202993," qsw merthyr long term childrens","Wales","","","","Healthcare & Nursing Jobs",46080,"careworx.co.uk","Mid-Level"
"1959",3954,60202994," telephonic occupational health nurse","UK","","","","Healthcare & Nursing Jobs",28000,"careworx.co.uk","Senior"
"1960",3955,60202998," psychology case manager","UK","","","","Healthcare & Nursing Jobs",27000,"careworx.co.uk","Senior"
"1961",3957,60203005," orthodontic dental nurse","West End","","","","Healthcare & Nursing Jobs",24000,"careworx.co.uk","Mid-Level"
"1962",3958,60258484," chef de partie coastal coaching inn high quality dining training","Suffolk","","","Chef Results","Hospitality & Catering Jobs",16000,"jobs.catererandhotelkeeper.com","Senior"
"1963",3959,60267018," chef de partie  busy gastro pub k","UK","","","Clear Selection","Hospitality & Catering Jobs",16000,"caterer.com","Senior"
"1964",3960,60269822," client executive insurance","Belfast","full_time","permanent","Hays Specialist Recruitment","Accounting & Finance Jobs",40000,"nijobfinder.co.uk","Mid-Level"
"1965",3962,60276171," 2nd line support to k ","Slough","full_time","permanent","OCC Computer Personnel/RI","IT Jobs",24500,"strike-jobs.co.uk","Mid-Level"
"1966",3963,60276175," sharepointapplication support k mancheste","Manchester","full_time","permanent","OCC Computer Personnel/RI","IT Jobs",33000,"strike-jobs.co.uk","Mid-Level"
"1967",3964,60276269," retail recruitment consultant","London","full_time","permanent","McCall Limited","HR & Recruitment Jobs",35000,"strike-jobs.co.uk","Mid-Level"
"1968",3965,60276271," banking recruitment consultant","The City","full_time","permanent","McCall Limited","HR & Recruitment Jobs",50000,"strike-jobs.co.uk","Mid-Level"
"1969",3966,60276272," marketing pr recruitment – ","London","full_time","permanent","McCall Limited","HR & Recruitment Jobs",30000,"strike-jobs.co.uk","Mid-Level"
"1970",3967,60276275," technical recruiters – oil and gas nuclear","South East London","full_time","permanent","McCall Limited","HR & Recruitment Jobs",35000,"strike-jobs.co.uk","Mid-Level"
"1971",3969,60276284," recruiters managers – commercial finance hr","South East England","full_time","permanent","McCall Limited","HR & Recruitment Jobs",35000,"strike-jobs.co.uk","Senior"
"1972",3970,60276290," recruitment global head  private banking– ","The City","full_time","permanent","McCall Limited","Accounting & Finance Jobs",100000,"strike-jobs.co.uk","Senior"
"1973",3972,60276292," recruitment research consultant","The City","full_time","permanent","McCall Limited","Accounting & Finance Jobs",25000,"strike-jobs.co.uk","Mid-Level"
"1974",3973,60276294," recruitersmanagers–commercialfinance– swindon","Wiltshire","full_time","permanent","McCall Limited","HR & Recruitment Jobs",30000,"strike-jobs.co.uk","Senior"
"1975",3974,60276305," sales directortechnical recruitment–north ","North East England","full_time","permanent","McCall Limited","HR & Recruitment Jobs",100000,"strike-jobs.co.uk","Mid-Level"
"1976",3975,60276306," team leader – technical recruitment – ","Aylesbury","full_time","permanent","McCall Limited","HR & Recruitment Jobs",45000,"strike-jobs.co.uk","Senior"
"1977",3976,60276311," recruitment area general manager","South East England","full_time","permanent","McCall Limited","HR & Recruitment Jobs",45000,"strike-jobs.co.uk","Senior"
"1978",3977,60276314," recruitment head  risk–executive searchlondon","The City","full_time","permanent","McCall Limited","HR & Recruitment Jobs",80000,"strike-jobs.co.uk","Senior"
"1979",3978,60276345," branch managers – healthcare recruitmenthampshire","Hampshire","full_time","permanent","McCall Limited","HR & Recruitment Jobs",30000,"strike-jobs.co.uk","Senior"
"1980",3979,60276347," branch managers – healthcare recruitment ","Scotland","full_time","permanent","McCall Limited","HR & Recruitment Jobs",30000,"strike-jobs.co.uk","Senior"
"1981",3980,60276731," crystal reports","Chester","full_time","permanent","OCC Computer Personnel/RI","IT Jobs",29500,"strike-jobs.co.uk","Mid-Level"
"1982",3982,60276993," recruitment consultant–oil gas  dockland","Docklands","full_time","permanent","Aston Taylor","HR & Recruitment Jobs",25000,"strike-jobs.co.uk","Mid-Level"
"1983",3983,60281995," mro aircraft fitter","South Ayrshire","","permanent","Adecco","Engineering Jobs",21500,"cv-library.co.uk","Mid-Level"
"1984",3985,60283229," new qa team qa lead required","Belfast","","permanent","ARRAY","HR & Recruitment Jobs",40000,"recruitni.com","Senior"
"1985",3986,60283283," tooling engineer","Newry","","permanent","ARRAY","HR & Recruitment Jobs",30000,"recruitni.com","Mid-Level"
"1986",3987,60284759," vice president bank of england reporting projects","London","","","Investigo Banking and Financial Services","Accounting & Finance Jobs",72500,"eFinancialCareers","Mid-Level"
"1987",3991,60350947," b2b telecoms sales exec","Northern Ireland","full_time","permanent","Black Fox Solutions","Engineering Jobs",20000,"nijobfinder.co.uk","Mid-Level"
"1988",3992,60358679,"  gloucestershire optometrist parttime 34 days","Cheltenham","","permanent","Tesco","IT Jobs",51732,"emptylemon.co.uk","Mid-Level"
"1989",3994,60359384," motor insurance engineer","Chelmsford","","permanent","First Recruitment Services","Accounting & Finance Jobs",26000,"cv-library.co.uk","Mid-Level"
"1990",3995,60359830," customer technical support officer","Brighton","","permanent","First Recruitment Services","Customer Services Jobs",17000,"cv-library.co.uk","Mid-Level"
